Plant,PlantProductMesh,element_code,PeriodKey,Rate,Qty
MCI,HSP20/40,R&M,2026-12,0.0,0.0
MCI,HSP20/40,R&M Labor,2025-11,0.0,0.0
MCI,HSP20/40,R&M Labor,2025-12,0.0212,800.0
MCI,HSP20/40,R&M Labor,2026-01,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-02,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-03,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-04,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-05,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-06,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-07,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-08,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-09,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-10,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-11,0.0,0.0
MCI,HSP20/40,R&M Labor,2026-12,0.0,0.0
MCI,HSP20/40,Supervision,2025-11,0.0,0.0
MCI,HSP20/40,Supervision,2025-12,0.0013,800.0
MCI,HSP20/40,Supervision,2026-01,0.0,0.0
MCI,HSP20/40,Supervision,2026-02,0.0,0.0
MCI,HSP20/40,Supervision,2026-03,0.0,0.0
MCI,HSP20/40,Supervision,2026-04,0.0,0.0
MCI,HSP20/40,Supervision,2026-05,0.0,0.0
MCI,HSP20/40,Supervision,2026-06,0.0,0.0
MCI,HSP20/40,Supervision,2026-07,0.0,0.0
MCI,HSP20/40,Supervision,2026-08,0.0,0.0
MCI,HSP20/40,Supervision,2026-09,0.0,0.0
MCI,HSP20/40,Supervision,2026-10,0.0,0.0
MCI,HSP20/40,Supervision,2026-11,0.0,0.0
MCI,HSP20/40,Supervision,2026-12,0.0,0.0
MCI,HSP40/70,Depreciation,2025-11,0.0,0.0
MCI,HSP40/70,Depreciation,2025-12,0.01,400.0
MCI,HSP40/70,Depreciation,2026-01,0.0,0.0
MCI,HSP40/70,Depreciation,2026-02,0.0,0.0
MCI,HSP40/70,Depreciation,2026-03,0.0,0.0
MCI,HSP40/70,Depreciation,2026-04,0.0,0.0
MCI,HSP40/70,Depreciation,2026-05,0.0,0.0
MCI,HSP40/70,Depreciation,2026-06,0.0,0.0
MCI,HSP40/70,Depreciation,2026-07,0.0,0.0
MCI,HSP40/70,Depreciation,2026-08,0.0,0.0
MCI,HSP40/70,Depreciation,2026-09,0.0,0.0
MCI,HSP40/70,Depreciation,2026-10,0.0,0.0
MCI,HSP40/70,Depreciation,2026-11,0.0,0.0
MCI,HSP40/70,Depreciation,2026-12,0.0,0.0
MCI,HSP40/70,Electricity,2025-11,0.0,0.0
MCI,HSP40/70,Electricity,2025-12,0.0393,400.0
MCI,HSP40/70,Electricity,2026-01,0.0,0.0
MCI,HSP40/70,Electricity,2026-02,0.0,0.0
MCI,HSP40/70,Electricity,2026-03,0.0,0.0
MCI,HSP40/70,Electricity,2026-04,0.0,0.0
MCI,HSP40/70,Electricity,2026-05,0.0,0.0
MCI,HSP40/70,Electricity,2026-06,0.0,0.0
MCI,HSP40/70,Electricity,2026-07,0.0,0.0
MCI,HSP40/70,Electricity,2026-08,0.0,0.0
MCI,HSP40/70,Electricity,2026-09,0.0,0.0
MCI,HSP40/70,Electricity,2026-10,0.0,0.0
MCI,HSP40/70,Electricity,2026-11,0.0,0.0
MCI,HSP40/70,Electricity,2026-12,0.0,0.0
MCI,HSP40/70,Gas,2025-11,0.0,0.0
MCI,HSP40/70,Gas,2025-12,0.0639,400.0
MCI,HSP40/70,Gas,2026-01,0.0,0.0
MCI,HSP40/70,Gas,2026-02,0.0,0.0
MCI,HSP40/70,Gas,2026-03,0.0,0.0
MCI,HSP40/70,Gas,2026-04,0.0,0.0
MCI,HSP40/70,Gas,2026-05,0.0,0.0
MCI,HSP40/70,Gas,2026-06,0.0,0.0
MCI,HSP40/70,Gas,2026-07,0.0,0.0
MCI,HSP40/70,Gas,2026-08,0.0,0.0
MCI,HSP40/70,Gas,2026-09,0.0,0.0
MCI,HSP40/70,Gas,2026-10,0.0,0.0
MCI,HSP40/70,Gas,2026-11,0.0,0.0
MCI,HSP40/70,Gas,2026-12,0.0,0.0
MCI,HSP40/70,Indirect Labor,2025-11,0.0,0.0
MCI,HSP40/70,Indirect Labor,2025-12,0.0391,400.0
MCI,HSP40/70,Indirect Labor,2026-01,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-02,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-03,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-04,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-05,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-06,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-07,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-08,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-09,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-10,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-11,0.0,0.0
MCI,HSP40/70,Indirect Labor,2026-12,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2025-11,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2025-12,0.0075,400.0
MCI,HSP40/70,Insurance & Taxes,2026-01,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-02,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-03,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-04,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-05,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-06,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-07,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-08,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-09,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-10,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-11,0.0,0.0
MCI,HSP40/70,Insurance & Taxes,2026-12,0.0,0.0
MCI,HSP40/70,Manufacturing,2025-11,0.0,0.0
MCI,HSP40/70,Manufacturing,2025-12,0.0029,400.0
MCI,HSP40/70,Manufacturing,2026-01,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-02,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-03,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-04,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-05,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-06,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-07,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-08,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-09,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-10,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-11,0.0,0.0
MCI,HSP40/70,Manufacturing,2026-12,0.0,0.0
MCI,HSP40/70,Materials,2025-11,0.0,0.0
MCI,HSP40/70,Materials,2025-12,0.109,400.0
MCI,HSP40/70,Materials,2026-01,0.0,0.0
MCI,HSP40/70,Materials,2026-02,0.0,0.0
MCI,HSP40/70,Materials,2026-03,0.0,0.0
MCI,HSP40/70,Materials,2026-04,0.0,0.0
MCI,HSP40/70,Materials,2026-05,0.0,0.0
MCI,HSP40/70,Materials,2026-06,0.0,0.0
MCI,HSP40/70,Materials,2026-07,0.0,0.0
MCI,HSP40/70,Materials,2026-08,0.0,0.0
MCI,HSP40/70,Materials,2026-09,0.0,0.0
MCI,HSP40/70,Materials,2026-10,0.0,0.0
MCI,HSP40/70,Materials,2026-11,0.0,0.0
MCI,HSP40/70,Materials,2026-12,0.0,0.0
MCI,HSP40/70,Other,2025-11,0.0,0.0
MCI,HSP40/70,Other,2025-12,0.0113,400.0
MCI,HSP40/70,Other,2026-01,0.0,0.0
MCI,HSP40/70,Other,2026-02,0.0,0.0
MCI,HSP40/70,Other,2026-03,0.0,0.0
MCI,HSP40/70,Other,2026-04,0.0,0.0
MCI,HSP40/70,Other,2026-05,0.0,0.0
MCI,HSP40/70,Other,2026-06,0.0,0.0
MCI,HSP40/70,Other,2026-07,0.0,0.0
MCI,HSP40/70,Other,2026-08,0.0,0.0
MCI,HSP40/70,Other,2026-09,0.0,0.0
MCI,HSP40/70,Other,2026-10,0.0,0.0
MCI,HSP40/70,Other,2026-11,0.0,0.0
MCI,HSP40/70,Other,2026-12,0.0,0.0
MCI,HSP40/70,Production Labor,2025-11,0.0,0.0
MCI,HSP40/70,Production Labor,2025-12,0.0943,400.0
MCI,HSP40/70,Production Labor,2026-01,0.0,0.0
MCI,HSP40/70,Production Labor,2026-02,0.0,0.0
MCI,HSP40/70,Production Labor,2026-03,0.0,0.0
MCI,HSP40/70,Production Labor,2026-04,0.0,0.0
MCI,HSP40/70,Production Labor,2026-05,0.0,0.0
MCI,HSP40/70,Production Labor,2026-06,0.0,0.0
MCI,HSP40/70,Production Labor,2026-07,0.0,0.0
MCI,HSP40/70,Production Labor,2026-08,0.0,0.0
MCI,HSP40/70,Production Labor,2026-09,0.0,0.0
MCI,HSP40/70,Production Labor,2026-10,0.0,0.0
MCI,HSP40/70,Production Labor,2026-11,0.0,0.0
MCI,HSP40/70,Production Labor,2026-12,0.0,0.0
MCI,HSP40/70,R&M,2025-11,0.0,0.0
MCI,HSP40/70,R&M,2025-12,0.035,400.0
MCI,HSP40/70,R&M,2026-01,0.0,0.0
MCI,HSP40/70,R&M,2026-02,0.0,0.0
MCI,HSP40/70,R&M,2026-03,0.0,0.0
MCI,HSP40/70,R&M,2026-04,0.0,0.0
MCI,HSP40/70,R&M,2026-05,0.0,0.0
MCI,HSP40/70,R&M,2026-06,0.0,0.0
MCI,HSP40/70,R&M,2026-07,0.0,0.0
MCI,HSP40/70,R&M,2026-08,0.0,0.0
MCI,HSP40/70,R&M,2026-09,0.0,0.0
MCI,HSP40/70,R&M,2026-10,0.0,0.0
MCI,HSP40/70,R&M,2026-11,0.0,0.0
MCI,HSP40/70,R&M,2026-12,0.0,0.0
MCI,HSP40/70,R&M Labor,2025-11,0.0,0.0
MCI,HSP40/70,R&M Labor,2025-12,0.0339,400.0
MCI,HSP40/70,R&M Labor,2026-01,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-02,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-03,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-04,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-05,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-06,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-07,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-08,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-09,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-10,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-11,0.0,0.0
MCI,HSP40/70,R&M Labor,2026-12,0.0,0.0
MCI,HSP40/70,Supervision,2025-11,0.0,0.0
MCI,HSP40/70,Supervision,2025-12,0.002,400.0
MCI,HSP40/70,Supervision,2026-01,0.0,0.0
MCI,HSP40/70,Supervision,2026-02,0.0,0.0
MCI,HSP40/70,Supervision,2026-03,0.0,0.0
MCI,HSP40/70,Supervision,2026-04,0.0,0.0
MCI,HSP40/70,Supervision,2026-05,0.0,0.0
MCI,HSP40/70,Supervision,2026-06,0.0,0.0
MCI,HSP40/70,Supervision,2026-07,0.0,0.0
MCI,HSP40/70,Supervision,2026-08,0.0,0.0
MCI,HSP40/70,Supervision,2026-09,0.0,0.0
MCI,HSP40/70,Supervision,2026-10,0.0,0.0
MCI,HSP40/70,Supervision,2026-11,0.0,0.0
MCI,HSP40/70,Supervision,2026-12,0.0,0.0
MCI,HSP6/12,Depreciation,2025-11,0.0,0.0
MCI,HSP6/12,Depreciation,2025-12,0.01,100.0
MCI,HSP6/12,Depreciation,2026-01,0.0,0.0
MCI,HSP6/12,Depreciation,2026-02,0.0,0.0
MCI,HSP6/12,Depreciation,2026-03,0.0,0.0
MCI,HSP6/12,Depreciation,2026-04,0.0,0.0
MCI,HSP6/12,Depreciation,2026-05,0.0,0.0
MCI,HSP6/12,Depreciation,2026-06,0.0,0.0
MCI,HSP6/12,Depreciation,2026-07,0.0,0.0
MCI,HSP6/12,Depreciation,2026-08,0.0,0.0
MCI,HSP6/12,Depreciation,2026-09,0.0,0.0
MCI,HSP6/12,Depreciation,2026-10,0.0,0.0
MCI,HSP6/12,Depreciation,2026-11,0.0,0.0
MCI,HSP6/12,Depreciation,2026-12,0.0,0.0
MCI,HSP6/12,Electricity,2025-11,0.0,0.0
MCI,HSP6/12,Electricity,2025-12,0.0393,100.0
MCI,HSP6/12,Electricity,2026-01,0.0,0.0
MCI,HSP6/12,Electricity,2026-02,0.0,0.0
MCI,HSP6/12,Electricity,2026-03,0.0,0.0
MCI,HSP6/12,Electricity,2026-04,0.0,0.0
MCI,HSP6/12,Electricity,2026-05,0.0,0.0
MCI,HSP6/12,Electricity,2026-06,0.0,0.0
MCI,HSP6/12,Electricity,2026-07,0.0,0.0
MCI,HSP6/12,Electricity,2026-08,0.0,0.0
MCI,HSP6/12,Electricity,2026-09,0.0,0.0
MCI,HSP6/12,Electricity,2026-10,0.0,0.0
MCI,HSP6/12,Electricity,2026-11,0.0,0.0
MCI,HSP6/12,Electricity,2026-12,0.0,0.0
MCI,HSP6/12,Gas,2025-11,0.0,0.0
MCI,HSP6/12,Gas,2025-12,0.0639,100.0
MCI,HSP6/12,Gas,2026-01,0.0,0.0
MCI,HSP6/12,Gas,2026-02,0.0,0.0
MCI,HSP6/12,Gas,2026-03,0.0,0.0
MCI,HSP6/12,Gas,2026-04,0.0,0.0
MCI,HSP6/12,Gas,2026-05,0.0,0.0
MCI,HSP6/12,Gas,2026-06,0.0,0.0
MCI,HSP6/12,Gas,2026-07,0.0,0.0
MCI,HSP6/12,Gas,2026-08,0.0,0.0
MCI,HSP6/12,Gas,2026-09,0.0,0.0
MCI,HSP6/12,Gas,2026-10,0.0,0.0
MCI,HSP6/12,Gas,2026-11,0.0,0.0
MCI,HSP6/12,Gas,2026-12,0.0,0.0
MCI,HSP6/12,Indirect Labor,2025-11,0.0,0.0
MCI,HSP6/12,Indirect Labor,2025-12,0.0782,100.0
MCI,HSP6/12,Indirect Labor,2026-01,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-02,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-03,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-04,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-05,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-06,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-07,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-08,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-09,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-10,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-11,0.0,0.0
MCI,HSP6/12,Indirect Labor,2026-12,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2025-11,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2025-12,0.0075,100.0
MCI,HSP6/12,Insurance & Taxes,2026-01,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-02,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-03,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-04,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-05,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-06,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-07,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-08,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-09,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-10,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-11,0.0,0.0
MCI,HSP6/12,Insurance & Taxes,2026-12,0.0,0.0
MCI,HSP6/12,Manufacturing,2025-11,0.0,0.0
MCI,HSP6/12,Manufacturing,2025-12,0.0029,100.0
MCI,HSP6/12,Manufacturing,2026-01,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-02,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-03,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-04,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-05,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-06,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-07,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-08,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-09,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-10,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-11,0.0,0.0
MCI,HSP6/12,Manufacturing,2026-12,0.0,0.0
MCI,HSP6/12,Materials,2025-11,0.0,0.0
MCI,HSP6/12,Materials,2025-12,0.109,100.0
MCI,HSP6/12,Materials,2026-01,0.0,0.0
MCI,HSP6/12,Materials,2026-02,0.0,0.0
MCI,HSP6/12,Materials,2026-03,0.0,0.0
MCI,HSP6/12,Materials,2026-04,0.0,0.0
MCI,HSP6/12,Materials,2026-05,0.0,0.0
MCI,HSP6/12,Materials,2026-06,0.0,0.0
MCI,HSP6/12,Materials,2026-07,0.0,0.0
MCI,HSP6/12,Materials,2026-08,0.0,0.0
MCI,HSP6/12,Materials,2026-09,0.0,0.0
MCI,HSP6/12,Materials,2026-10,0.0,0.0
MCI,HSP6/12,Materials,2026-11,0.0,0.0
MCI,HSP6/12,Materials,2026-12,0.0,0.0
MCI,HSP6/12,Other,2025-11,0.0,0.0
MCI,HSP6/12,Other,2025-12,0.0113,100.0
MCI,HSP6/12,Other,2026-01,0.0,0.0
MCI,HSP6/12,Other,2026-02,0.0,0.0
MCI,HSP6/12,Other,2026-03,0.0,0.0
MCI,HSP6/12,Other,2026-04,0.0,0.0
MCI,HSP6/12,Other,2026-05,0.0,0.0
MCI,HSP6/12,Other,2026-06,0.0,0.0
MCI,HSP6/12,Other,2026-07,0.0,0.0
MCI,HSP6/12,Other,2026-08,0.0,0.0
MCI,HSP6/12,Other,2026-09,0.0,0.0
MCI,HSP6/12,Other,2026-10,0.0,0.0
MCI,HSP6/12,Other,2026-11,0.0,0.0
MCI,HSP6/12,Other,2026-12,0.0,0.0
MCI,HSP6/12,Production Labor,2025-11,0.0,0.0
MCI,HSP6/12,Production Labor,2025-12,0.1885,100.0
MCI,HSP6/12,Production Labor,2026-01,0.0,0.0
MCI,HSP6/12,Production Labor,2026-02,0.0,0.0
MCI,HSP6/12,Production Labor,2026-03,0.0,0.0
MCI,HSP6/12,Production Labor,2026-04,0.0,0.0
MCI,HSP6/12,Production Labor,2026-05,0.0,0.0
MCI,HSP6/12,Production Labor,2026-06,0.0,0.0
MCI,HSP6/12,Production Labor,2026-07,0.0,0.0
MCI,HSP6/12,Production Labor,2026-08,0.0,0.0
MCI,HSP6/12,Production Labor,2026-09,0.0,0.0
MCI,HSP6/12,Production Labor,2026-10,0.0,0.0
MCI,HSP6/12,Production Labor,2026-11,0.0,0.0
MCI,HSP6/12,Production Labor,2026-12,0.0,0.0
MCI,HSP6/12,R&M,2025-11,0.0,0.0
MCI,HSP6/12,R&M,2025-12,0.035,100.0
MCI,HSP6/12,R&M,2026-01,0.0,0.0
MCI,HSP6/12,R&M,2026-02,0.0,0.0
MCI,HSP6/12,R&M,2026-03,0.0,0.0
MCI,HSP6/12,R&M,2026-04,0.0,0.0
MCI,HSP6/12,R&M,2026-05,0.0,0.0
MCI,HSP6/12,R&M,2026-06,0.0,0.0
MCI,HSP6/12,R&M,2026-07,0.0,0.0
MCI,HSP6/12,R&M,2026-08,0.0,0.0
MCI,HSP6/12,R&M,2026-09,0.0,0.0
MCI,HSP6/12,R&M,2026-10,0.0,0.0
MCI,HSP6/12,R&M,2026-11,0.0,0.0
MCI,HSP6/12,R&M,2026-12,0.0,0.0
MCI,HSP6/12,R&M Labor,2025-11,0.0,0.0
MCI,HSP6/12,R&M Labor,2025-12,0.0679,100.0
MCI,HSP6/12,R&M Labor,2026-01,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-02,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-03,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-04,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-05,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-06,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-07,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-08,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-09,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-10,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-11,0.0,0.0
MCI,HSP6/12,R&M Labor,2026-12,0.0,0.0
MCI,HSP6/12,Supervision,2025-11,0.0,0.0
MCI,HSP6/12,Supervision,2025-12,0.0041,100.0
MCI,HSP6/12,Supervision,2026-01,0.0,0.0
MCI,HSP6/12,Supervision,2026-02,0.0,0.0
MCI,HSP6/12,Supervision,2026-03,0.0,0.0
MCI,HSP6/12,Supervision,2026-04,0.0,0.0
MCI,HSP6/12,Supervision,2026-05,0.0,0.0
MCI,HSP6/12,Supervision,2026-06,0.0,0.0
MCI,HSP6/12,Supervision,2026-07,0.0,0.0
MCI,HSP6/12,Supervision,2026-08,0.0,0.0
MCI,HSP6/12,Supervision,2026-09,0.0,0.0
MCI,HSP6/12,Supervision,2026-10,0.0,0.0
MCI,HSP6/12,Supervision,2026-11,0.0,0.0
MCI,HSP6/12,Supervision,2026-12,0.0,0.0
MCI,HT 50,Depreciation,2025-11,0.0,0.0
MCI,HT 50,Depreciation,2025-12,0.01,600.0
MCI,HT 50,Depreciation,2026-01,0.0,0.0
MCI,HT 50,Depreciation,2026-02,0.0,0.0
MCI,HT 50,Depreciation,2026-03,0.0,0.0
MCI,HT 50,Depreciation,2026-04,0.0,0.0
MCI,HT 50,Depreciation,2026-05,0.0,0.0
MCI,HT 50,Depreciation,2026-06,0.0,0.0
MCI,HT 50,Depreciation,2026-07,0.0,0.0
MCI,HT 50,Depreciation,2026-08,0.0,0.0
MCI,HT 50,Depreciation,2026-09,0.0,0.0
MCI,HT 50,Depreciation,2026-10,0.0,0.0
MCI,HT 50,Depreciation,2026-11,0.0,0.0
MCI,HT 50,Depreciation,2026-12,0.0,0.0
MCI,HT 50,Electricity,2025-11,0.0,0.0
MCI,HT 50,Electricity,2025-12,0.0295,600.0
MCI,HT 50,Electricity,2026-01,0.0,0.0
MCI,HT 50,Electricity,2026-02,0.0,0.0
MCI,HT 50,Electricity,2026-03,0.0,0.0
MCI,HT 50,Electricity,2026-04,0.0,0.0
MCI,HT 50,Electricity,2026-05,0.0,0.0
MCI,HT 50,Electricity,2026-06,0.0,0.0
MCI,HT 50,Electricity,2026-07,0.0,0.0
MCI,HT 50,Electricity,2026-08,0.0,0.0
MCI,HT 50,Electricity,2026-09,0.0,0.0
MCI,HT 50,Electricity,2026-10,0.0,0.0
MCI,HT 50,Electricity,2026-11,0.0,0.0
MCI,HT 50,Electricity,2026-12,0.0,0.0
MCI,HT 50,Gas,2025-11,0.0,0.0
MCI,HT 50,Gas,2025-12,0.045,600.0
MCI,HT 50,Gas,2026-01,0.0,0.0
MCI,HT 50,Gas,2026-02,0.0,0.0
MCI,HT 50,Gas,2026-03,0.0,0.0
MCI,HT 50,Gas,2026-04,0.0,0.0
MCI,HT 50,Gas,2026-05,0.0,0.0
MCI,HT 50,Gas,2026-06,0.0,0.0
MCI,HT 50,Gas,2026-07,0.0,0.0
MCI,HT 50,Gas,2026-08,0.0,0.0
MCI,HT 50,Gas,2026-09,0.0,0.0
MCI,HT 50,Gas,2026-10,0.0,0.0
MCI,HT 50,Gas,2026-11,0.0,0.0
MCI,HT 50,Gas,2026-12,0.0,0.0
MCI,HT 50,Indirect Labor,2025-11,0.0,0.0
MCI,HT 50,Indirect Labor,2025-12,0.0163,600.0
MCI,HT 50,Indirect Labor,2026-01,0.0,0.0
MCI,HT 50,Indirect Labor,2026-02,0.0,0.0
MCI,HT 50,Indirect Labor,2026-03,0.0,0.0
MCI,HT 50,Indirect Labor,2026-04,0.0,0.0
MCI,HT 50,Indirect Labor,2026-05,0.0,0.0
MCI,HT 50,Indirect Labor,2026-06,0.0,0.0
MCI,HT 50,Indirect Labor,2026-07,0.0,0.0
MCI,HT 50,Indirect Labor,2026-08,0.0,0.0
MCI,HT 50,Indirect Labor,2026-09,0.0,0.0
MCI,HT 50,Indirect Labor,2026-10,0.0,0.0
MCI,HT 50,Indirect Labor,2026-11,0.0,0.0
MCI,HT 50,Indirect Labor,2026-12,0.0,0.0
MCI,HT 50,Insurance & Taxes,2025-11,0.0,0.0
MCI,HT 50,Insurance & Taxes,2025-12,0.0075,600.0
MCI,HT 50,Insurance & Taxes,2026-01,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-02,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-03,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-04,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-05,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-06,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-07,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-08,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-09,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-10,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-11,0.0,0.0
MCI,HT 50,Insurance & Taxes,2026-12,0.0,0.0
MCI,HT 50,Manufacturing,2025-11,0.0,0.0
MCI,HT 50,Manufacturing,2025-12,0.0029,600.0
MCI,HT 50,Manufacturing,2026-01,0.0,0.0
MCI,HT 50,Manufacturing,2026-02,0.0,0.0
MCI,HT 50,Manufacturing,2026-03,0.0,0.0
MCI,HT 50,Manufacturing,2026-04,0.0,0.0
MCI,HT 50,Manufacturing,2026-05,0.0,0.0
MCI,HT 50,Manufacturing,2026-06,0.0,0.0
MCI,HT 50,Manufacturing,2026-07,0.0,0.0
MCI,HT 50,Manufacturing,2026-08,0.0,0.0
MCI,HT 50,Manufacturing,2026-09,0.0,0.0
MCI,HT 50,Manufacturing,2026-10,0.0,0.0
MCI,HT 50,Manufacturing,2026-11,0.0,0.0
MCI,HT 50,Manufacturing,2026-12,0.0,0.0
MCI,HT 50,Materials,2025-11,0.0,0.0
MCI,HT 50,Materials,2025-12,0.1166,600.0
MCI,HT 50,Materials,2026-01,0.0,0.0
MCI,HT 50,Materials,2026-02,0.0,0.0
MCI,HT 50,Materials,2026-03,0.0,0.0
MCI,HT 50,Materials,2026-04,0.0,0.0
MCI,HT 50,Materials,2026-05,0.0,0.0
MCI,HT 50,Materials,2026-06,0.0,0.0
MCI,HT 50,Materials,2026-07,0.0,0.0
MCI,HT 50,Materials,2026-08,0.0,0.0
MCI,HT 50,Materials,2026-09,0.0,0.0
MCI,HT 50,Materials,2026-10,0.0,0.0
MCI,HT 50,Materials,2026-11,0.0,0.0
MCI,HT 50,Materials,2026-12,0.0,0.0
MCI,HT 50,Other,2025-11,0.0,0.0
MCI,HT 50,Other,2025-12,0.0113,600.0
MCI,HT 50,Other,2026-01,0.0,0.0
MCI,HT 50,Other,2026-02,0.0,0.0
MCI,HT 50,Other,2026-03,0.0,0.0
MCI,HT 50,Other,2026-04,0.0,0.0
MCI,HT 50,Other,2026-05,0.0,0.0
MCI,HT 50,Other,2026-06,0.0,0.0
MCI,HT 50,Other,2026-07,0.0,0.0
MCI,HT 50,Other,2026-08,0.0,0.0
MCI,HT 50,Other,2026-09,0.0,0.0
MCI,HT 50,Other,2026-10,0.0,0.0
