Plant,PlantProductMesh,element_code,PeriodKey,Rate,Qty,Cost,rate_fill_flag,Forecasted_Qty,MembrainProductMesh
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-04,0.0,0.0,,original,,
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-05,0.0,0.0,,original,,
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-06,0.0,0.0,,original,,
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-07,0.0,0.0,,original,,
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-09,0.0,0.0,,original,,
NI,CARBOBOND KRYPTOSPHERE LD 25,Supervision,2026-10,0.0,0.0,,original,,
NI,CARBOBOND LITE 20/40,Depreciation,2026-01,0.016,675.0,7577.6,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Depreciation,2026-02,0.006,405.0,2764.8,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Depreciation,2026-03,0.009,675.0,5400.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Depreciation,2026-04,0.013,1350.0,12230.4,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Depreciation,2026-05,0.013,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Depreciation,2026-06,0.015,675.0,2688.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Depreciation,2026-07,0.014,675.0,13171.2,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Depreciation,2026-08,0.014,0.0,3136.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Depreciation,2026-09,0.01,1350.0,1792.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Depreciation,2026-10,0.011,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Depreciation,2026-11,0.011,0.0,16763.12,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Depreciation,2026-12,0.011,0.0,10102.4,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Electricity,2026-01,0.01,675.0,4736.0,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Electricity,2026-02,0.01,405.0,4608.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Electricity,2026-03,0.01,675.0,6000.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Electricity,2026-04,0.01,1350.0,9408.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Electricity,2026-05,0.01,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Electricity,2026-06,0.01,675.0,1792.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Electricity,2026-07,0.01,675.0,9408.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Electricity,2026-08,0.01,0.0,2240.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Electricity,2026-09,0.01,1350.0,1792.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Electricity,2026-10,0.01,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Electricity,2026-11,0.01,0.0,15239.2,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Electricity,2026-12,0.01,0.0,9184.0,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Gas,2026-01,0.004,675.0,1894.4,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Gas,2026-02,0.004,405.0,1843.2,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Gas,2026-03,0.004,675.0,2400.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Gas,2026-04,0.004,1350.0,3763.2000000000003,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Gas,2026-05,0.004,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Gas,2026-06,0.004,675.0,716.8000000000001,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Gas,2026-07,0.004,675.0,3763.2000000000003,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Gas,2026-08,0.004,0.0,896.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Gas,2026-09,0.004,1350.0,716.8000000000001,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Gas,2026-10,0.004,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Gas,2026-11,0.004,0.0,6095.68,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Gas,2026-12,0.004,0.0,3673.6,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-01,0.004,675.0,1894.4,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-02,0.0,405.0,0.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-03,0.0,675.0,0.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-04,0.0,1350.0,0.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-05,0.004,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-06,0.0,675.0,0.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-07,0.0,675.0,0.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-08,0.004,0.0,896.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-09,0.0,1350.0,0.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-10,0.0,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-11,0.004,0.0,6095.68,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Indirect Labor,2026-12,0.004,0.0,3673.6,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-01,0.031,675.0,14681.6,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-02,0.012,405.0,5529.6,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-03,0.018,675.0,10800.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-04,0.025,1350.0,23520.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-05,0.025,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-06,0.029,675.0,5196.8,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-07,0.027,675.0,25401.6,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-08,0.027,0.0,6048.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-09,0.019,1350.0,3404.7999999999997,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-10,0.022,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-11,0.022,0.0,33526.24,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Insurance & Taxes,2026-12,0.022,0.0,20204.8,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Manuf.,2026-01,0.002,675.0,947.2,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Manuf.,2026-02,0.001,405.0,460.8,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Manuf.,2026-03,0.001,675.0,600.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Manuf.,2026-04,0.001,1350.0,940.8000000000001,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Manuf.,2026-05,0.001,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Manuf.,2026-06,0.001,675.0,179.20000000000002,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Manuf.,2026-07,0.001,675.0,940.8000000000001,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Manuf.,2026-08,0.001,0.0,224.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Manuf.,2026-09,0.001,1350.0,179.20000000000002,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Manuf.,2026-10,0.001,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Manuf.,2026-11,0.001,0.0,1523.92,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Manuf.,2026-12,0.001,0.0,918.4,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Materials,2026-01,0.308,674.9999999324999,145868.8,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Materials,2026-02,0.308,404.9999999595,141926.4,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Materials,2026-03,0.308,674.9999999324999,184800.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Materials,2026-04,0.308,1349.9999998649998,289766.4,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Materials,2026-05,0.308,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Materials,2026-06,0.308,674.9999999324999,55193.6,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Materials,2026-07,0.308,674.9999999324999,289766.4,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Materials,2026-08,0.308,0.0,68992.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Materials,2026-09,0.308,1349.9999998649998,55193.6,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Materials,2026-10,0.308,1349.9999998649998,,original,,
NI,CARBOBOND LITE 20/40,Materials,2026-11,0.308,0.0,469367.36,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Materials,2026-12,0.308,0.0,282867.2,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Other,2026-01,0.027,675.0,12787.2,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Other,2026-02,0.01,405.0,4608.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Other,2026-03,0.016,675.0,9600.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Other,2026-04,0.022,1350.0,20697.6,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Other,2026-05,0.022,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Other,2026-06,0.025,675.0,4480.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Other,2026-07,0.024,675.0,22579.2,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Other,2026-08,0.024,0.0,5376.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Other,2026-09,0.017,1350.0,3046.4,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Other,2026-10,0.019,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Other,2026-11,0.019,0.0,28954.48,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Other,2026-12,0.019,0.0,17449.6,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Production Labor,2026-01,0.066,675.0,31257.600000000002,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Production Labor,2026-02,0.025,405.0,11520.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Production Labor,2026-03,0.042,675.0,25200.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Production Labor,2026-04,0.056,1350.0,52684.8,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Production Labor,2026-05,0.056,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,Production Labor,2026-06,0.065,675.0,11648.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Production Labor,2026-07,0.053,675.0,49862.4,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Production Labor,2026-08,0.053,0.0,11872.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Production Labor,2026-09,0.043,1350.0,7705.599999999999,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Production Labor,2026-10,0.05,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Production Labor,2026-11,0.05,0.0,76196.0,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Production Labor,2026-12,0.05,0.0,45920.0,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M,2026-01,0.007,675.0,3315.2000000000003,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M,2026-02,0.003,405.0,1382.4,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M,2026-03,0.004,675.0,2400.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M,2026-04,0.006,1350.0,5644.8,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M,2026-05,0.006,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,R&M,2026-06,0.006,675.0,1075.2,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M,2026-07,0.006,675.0,5644.8,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M,2026-08,0.006,0.0,1344.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M,2026-09,0.004,1350.0,716.8000000000001,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M,2026-10,0.005,1350.0,,original,,
NI,CARBOBOND LITE 20/40,R&M,2026-11,0.005,0.0,7619.6,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M,2026-12,0.005,0.0,4592.0,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M Labor,2026-01,0.013,675.0,6156.799999999999,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M Labor,2026-02,0.005,405.0,2304.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M Labor,2026-03,0.008,675.0,4800.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M Labor,2026-04,0.011,1350.0,10348.8,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M Labor,2026-05,0.011,0.0,,carry_forward_all_zero_period,,
NI,CARBOBOND LITE 20/40,R&M Labor,2026-06,0.013,675.0,2329.6,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M Labor,2026-07,0.01,675.0,9408.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M Labor,2026-08,0.01,0.0,2240.0,carry_forward_all_zero_period,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M Labor,2026-09,0.008,1350.0,1433.6000000000001,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,R&M Labor,2026-10,0.01,1350.0,,original,,
NI,CARBOBOND LITE 20/40,R&M Labor,2026-11,0.01,0.0,15239.2,carry_forward_all_zero_period,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,R&M Labor,2026-12,0.01,0.0,9184.0,carry_forward_all_zero_period,918400,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Supervision,2026-01,0.0,675.0,0.0,original,473600,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Supervision,2026-02,0.0,405.0,0.0,original,460800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Supervision,2026-03,0.0,675.0,0.0,original,600000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Supervision,2026-04,0.0,1350.0,0.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Supervision,2026-05,0.0,0.0,,original,,
NI,CARBOBOND LITE 20/40,Supervision,2026-06,0.0,675.0,0.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Supervision,2026-07,0.0,675.0,0.0,original,940800,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Supervision,2026-08,0.0,0.0,0.0,original,224000,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Supervision,2026-09,0.0,1350.0,0.0,original,179200,CARBOBOND LITE 20/40
NI,CARBOBOND LITE 20/40,Supervision,2026-10,0.0,1350.0,,original,,
NI,CARBOBOND LITE 20/40,Supervision,2026-11,0.0,0.0,0.0,original,1523920,CARBOBOND LITE 16/20
NI,CARBOBOND LITE 20/40,Supervision,2026-12,0.0,0.0,0.0,original,918400,CARBOBOND LITE 20/40
EUF,CARBOGRIND 260-010,Depreciation,2025-11,0.003,0.0,,carry_back_all_zero_period,,
EUF,CARBOGRIND 260-010,Depreciation,2025-12,0.003,1225.0,,original,,
EUF,CARBOGRIND 260-010,Depreciation,2026-01,0.003,0.0,499.2,carry_forward_all_zero_period,166400,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-02,0.002,1750.0,408.166,original,204083,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-03,0.002,0.0,256.248,carry_forward_all_zero_period,128124,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-04,0.002,0.0,627.826,carry_forward_all_zero_period,313913,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-05,0.005,350.0,691.13,original,138226,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-06,0.005,0.0,408.83500000000004,carry_forward_all_zero_period,81767,CARBOGRIND 260-020
EUF,CARBOGRIND 260-010,Depreciation,2026-07,0.005,0.0,403.075,carry_forward_all_zero_period,80615,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-08,0.005,0.0,571.19,carry_forward_all_zero_period,114238,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-09,0.005,0.0,208.0,carry_forward_all_zero_period,41600,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-10,0.005,0.0,829.1800000000001,carry_forward_all_zero_period,165836,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Depreciation,2026-11,0.005,0.0,353.55,carry_forward_all_zero_period,70710,CARBOGRIND 260-015
EUF,CARBOGRIND 260-010,Depreciation,2026-12,0.005,0.0,457.17,carry_forward_all_zero_period,91434,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2025-11,0.013,0.0,,carry_back_all_zero_period,,
EUF,CARBOGRIND 260-010,Electricity,2025-12,0.013,1225.0,,original,,
EUF,CARBOGRIND 260-010,Electricity,2026-01,0.013,0.0,2163.2,carry_forward_all_zero_period,166400,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-02,0.013,1750.0,2653.0789999999997,original,204083,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-03,0.013,0.0,1665.6119999999999,carry_forward_all_zero_period,128124,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-04,0.013,0.0,4080.8689999999997,carry_forward_all_zero_period,313913,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-05,0.013,350.0,1796.9379999999999,original,138226,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-06,0.013,0.0,1062.971,carry_forward_all_zero_period,81767,CARBOGRIND 260-020
EUF,CARBOGRIND 260-010,Electricity,2026-07,0.013,0.0,1047.995,carry_forward_all_zero_period,80615,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-08,0.013,0.0,1485.0939999999998,carry_forward_all_zero_period,114238,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-09,0.013,0.0,540.8,carry_forward_all_zero_period,41600,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-10,0.013,0.0,2155.868,carry_forward_all_zero_period,165836,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Electricity,2026-11,0.013,0.0,919.2299999999999,carry_forward_all_zero_period,70710,CARBOGRIND 260-015
EUF,CARBOGRIND 260-010,Electricity,2026-12,0.013,0.0,1188.642,carry_forward_all_zero_period,91434,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2025-11,0.024,0.0,,carry_back_all_zero_period,,
EUF,CARBOGRIND 260-010,Gas,2025-12,0.024,1225.0,,original,,
EUF,CARBOGRIND 260-010,Gas,2026-01,0.024,0.0,3993.6,carry_forward_all_zero_period,166400,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-02,0.024,1750.0,4897.992,original,204083,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-03,0.024,0.0,3074.976,carry_forward_all_zero_period,128124,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-04,0.024,0.0,7533.912,carry_forward_all_zero_period,313913,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-05,0.024,350.0,3317.424,original,138226,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-06,0.024,0.0,1962.4080000000001,carry_forward_all_zero_period,81767,CARBOGRIND 260-020
EUF,CARBOGRIND 260-010,Gas,2026-07,0.024,0.0,1934.76,carry_forward_all_zero_period,80615,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-08,0.024,0.0,2741.712,carry_forward_all_zero_period,114238,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-09,0.024,0.0,998.4,carry_forward_all_zero_period,41600,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-10,0.024,0.0,3980.0640000000003,carry_forward_all_zero_period,165836,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Gas,2026-11,0.024,0.0,1697.04,carry_forward_all_zero_period,70710,CARBOGRIND 260-015
EUF,CARBOGRIND 260-010,Gas,2026-12,0.024,0.0,2194.416,carry_forward_all_zero_period,91434,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2025-11,0.011,0.0,,carry_back_all_zero_period,,
EUF,CARBOGRIND 260-010,Indirect Labor,2025-12,0.011,1225.0,,original,,
EUF,CARBOGRIND 260-010,Indirect Labor,2026-01,0.011,0.0,1830.3999999999999,carry_forward_all_zero_period,166400,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-02,0.007,1750.0,1428.5810000000001,original,204083,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-03,0.007,0.0,896.868,carry_forward_all_zero_period,128124,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-04,0.007,0.0,2197.391,carry_forward_all_zero_period,313913,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-05,0.017,350.0,2349.842,original,138226,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-06,0.017,0.0,1390.039,carry_forward_all_zero_period,81767,CARBOGRIND 260-020
EUF,CARBOGRIND 260-010,Indirect Labor,2026-07,0.017,0.0,1370.4550000000002,carry_forward_all_zero_period,80615,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-08,0.017,0.0,1942.046,carry_forward_all_zero_period,114238,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-09,0.017,0.0,707.2,carry_forward_all_zero_period,41600,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-10,0.017,0.0,2819.212,carry_forward_all_zero_period,165836,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Indirect Labor,2026-11,0.017,0.0,1202.0700000000002,carry_forward_all_zero_period,70710,CARBOGRIND 260-015
EUF,CARBOGRIND 260-010,Indirect Labor,2026-12,0.017,0.0,1554.3780000000002,carry_forward_all_zero_period,91434,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2025-11,0.007,0.0,,carry_back_all_zero_period,,
EUF,CARBOGRIND 260-010,Insurance & Taxes,2025-12,0.007,1225.0,,original,,
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-01,0.007,0.0,1164.8,carry_forward_all_zero_period,166400,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-02,0.005,1750.0,1020.4150000000001,original,204083,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-03,0.005,0.0,640.62,carry_forward_all_zero_period,128124,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-04,0.005,0.0,1569.565,carry_forward_all_zero_period,313913,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-05,0.011,350.0,1520.4859999999999,original,138226,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-06,0.011,0.0,899.4369999999999,carry_forward_all_zero_period,81767,CARBOGRIND 260-020
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-07,0.011,0.0,886.765,carry_forward_all_zero_period,80615,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-08,0.011,0.0,1256.618,carry_forward_all_zero_period,114238,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-09,0.011,0.0,457.59999999999997,carry_forward_all_zero_period,41600,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-10,0.011,0.0,1824.196,carry_forward_all_zero_period,165836,CARBOGRIND 260-010
EUF,CARBOGRIND 260-010,Insurance & Taxes,2026-11,0.011,0.0,777.81,carry_forward_all_zero_period,70710,CARBOGRIND 260-015
